ts	conn_count_uid_in	ssh_count_uid_in
1615406400000	52142.0	1675.0
1615407000000	48521.0	692.0
1615407600000	50485.0	741.0
1615408200000	51092.0	734.0
1615408800000	51093.0	819.0
1615409400000	49229.0	778.0
1615410000000	51472.0	863.0
1615410600000	50229.0	1115.0
1615411200000	49421.0	1041.0
1615411800000	48698.0	898.0
1615412400000	49489.0	780.0
1615413000000	51995.0	974.0
1615413600000	52221.0	850.0
1615414200000	50172.0	832.0
1615414800000	59566.0	963.0
1615415400000	53771.0	898.0
1615416000000	54263.0	1013.0
1615416600000	53004.0	888.0
1615417200000	53115.0	984.0
1615417800000	49953.0	866.0
1615418400000	47086.0	904.0
1615419000000	48357.0	837.0
1615419600000	48234.0	907.0
1615420200000	48988.0	941.0
1615420800000	48125.0	928.0
1615421400000	47876.0	932.0
1615422000000	48766.0	848.0
1615422600000	48749.0	924.0
1615423200000	49436.0	861.0
1615423800000	56526.0	930.0
1615424400000	52077.0	930.0
1615425000000	50550.0	807.0
1615425600000	48925.0	792.0
1615426200000	47809.0	819.0
1615426800000	49131.0	758.0
1615427400000	53438.0	778.0
1615428000000	50530.0	629.0
1615428600000	49441.0	739.0
1615429200000	44652.0	726.0
1615429800000	42556.0	624.0
1615430400000	41730.0	677.0
1615431000000	43102.0	943.0
1615431600000	44712.0	747.0
1615432200000	43362.0	556.0
1615432800000	43554.0	681.0
1615433400000	44980.0	666.0
1615434000000	52937.0	2287.0
1615434600000	53488.0	2403.0
1615435200000	52854.0	2433.0
1615435800000	49953.0	2186.0
1615436400000	45240.0	1138.0
1615437000000	53893.0	2131.0
1615437600000	57725.0	5589.0
1615438200000	57250.0	4289.0
1615438800000	53864.0	2302.0
1615439400000	47919.0	1167.0
1615440000000	44555.0	686.0
1615440600000	42978.0	726.0
1615441200000	42872.0	646.0
1615441800000	52909.0	1965.0
1615442400000	54322.0	2419.0
1615443000000	53542.0	2538.0
1615443600000	56973.0	2279.0
1615444200000	48082.0	1535.0
1615444800000	48658.0	2114.0
1615445400000	59639.0	2274.0
1615446000000	54690.0	2598.0
1615446600000	56663.0	3164.0
1615447200000	57726.0	3972.0
1615447800000	59901.0	4454.0
1615448400000	55069.0	2854.0
1615449000000	51485.0	1632.0
1615449600000	39139.0	1458.0
1615450200000	17073.0	645.0
1615450800000	15093.0	725.0
1615451400000	13624.0	624.0
1615452000000	13598.0	609.0
1615452600000	14652.0	760.0
1615453200000	13767.0	534.0
1615453800000	14312.0	553.0
1615454400000	13732.0	619.0
1615455000000	14430.0	552.0
1615455600000	15213.0	475.0
1615456200000	14148.0	661.0
1615456800000	11465.0	469.0
1615457400000	11826.0	449.0
1615458000000	12220.0	573.0
1615458600000	10315.0	413.0
1615459200000	11353.0	420.0
1615459800000	11632.0	610.0
1615460400000	9488.0	452.0
1615461000000	12695.0	581.0
1615461600000	10564.0	459.0
1615462200000	10299.0	476.0
1615462800000	11016.0	713.0
1615463400000	11496.0	649.0
1615464000000	10417.0	677.0
1615464600000	9994.0	638.0
1615465200000	10378.0	622.0
1615465800000	9431.0	602.0
1615466400000	22952.0	2790.0
1615467000000	31294.0	2870.0
1615467600000	23430.0	2587.0
1615468200000	14461.0	1783.0
1615468800000	9799.0	780.0
1615469400000	10898.0	707.0
1615470000000	10935.0	871.0
1615470600000	13097.0	791.0
1615471200000	11656.0	652.0
1615471800000	10671.0	696.0
1615472400000	10414.0	758.0
1615473000000	9614.0	1076.0
1615473600000	9812.0	1168.0
1615474200000	10156.0	1049.0
1615474800000	9736.0	723.0
1615475400000	11516.0	738.0
1615476000000	11271.0	503.0
1615476600000	9976.0	536.0
1615477200000	21203.0	2282.0
1615477800000	26002.0	3143.0
1615478400000	32738.0	4605.0
1615479000000	29477.0	3981.0
1615479600000	19309.0	2503.0
1615480200000	12807.0	1538.0
1615480800000	9769.0	607.0
1615481400000	10589.0	483.0
1615482000000	10204.0	425.0
1615482600000	9239.0	467.0
1615483200000	9906.0	474.0
1615483800000	9776.0	524.0
1615484400000	8774.0	467.0
1615485000000	10988.0	546.0
1615485600000	9055.0	514.0
1615486200000	8665.0	489.0
1615486800000	10025.0	528.0
1615487400000	9329.0	557.0
1615488000000	9352.0	527.0
1615488600000	18296.0	709.0
1615489200000	12683.0	646.0
1615489800000	9035.0	560.0
1615490400000	9181.0	600.0
1615491000000	8524.0	561.0
1615491600000	8898.0	502.0
1615492200000	11869.0	504.0
1615492800000	10656.0	573.0
1615493400000	8918.0	456.0
1615494000000	9623.0	539.0
1615494600000	9100.0	505.0
1615495200000	8612.0	423.0
1615495800000	8871.0	589.0
1615496400000	8395.0	531.0
1615497000000	8704.0	474.0
1615497600000	9060.0	591.0
1615498200000	25742.0	2900.0
1615498800000	20939.0	2631.0
1615499400000	20875.0	2483.0
1615500000000	11281.0	1520.0
1615500600000	9453.0	663.0
1615501200000	8499.0	595.0
1615501800000	8162.0	467.0
1615502400000	8384.0	483.0
1615503000000	9737.0	499.0
1615503600000	13913.0	526.0
1615504200000	13097.0	422.0
1615504800000	13303.0	553.0
1615505400000	13182.0	493.0
1615506000000	12810.0	499.0
1615506600000	17903.0	547.0
1615507200000	15286.0	579.0
1615507800000	13404.0	490.0
1615508400000	13112.0	508.0
1615509000000	14036.0	580.0
1615509600000	16367.0	492.0
1615510200000	23682.0	511.0
1615510800000	15944.0	524.0
1615511400000	13627.0	541.0
1615512000000	14433.0	509.0
1615512600000	13565.0	450.0
1615513200000	13957.0	445.0
1615513800000	21379.0	455.0
1615514400000	23022.0	6150.0
1615515000000	17391.0	2011.0
1615515600000	14445.0	671.0
1615516200000	16163.0	943.0
1615516800000	13428.0	617.0
1615517400000	21995.0	1945.0
1615518000000	23015.0	2239.0
1615518600000	21829.0	1884.0
1615519200000	22633.0	2082.0
1615519800000	22970.0	2018.0
1615520400000	22958.0	2124.0
1615521000000	18442.0	1589.0
1615521600000	15917.0	1060.0
1615522200000	14248.0	730.0
1615522800000	14556.0	762.0
1615523400000	18867.0	761.0
1615524000000	15121.0	660.0
1615524600000	17262.0	721.0
1615525200000	15558.0	702.0
1615525800000	14777.0	655.0
1615526400000	14702.0	654.0
1615527000000	15304.0	651.0
1615527600000	14150.0	540.0
1615528200000	15773.0	732.0
1615528800000	19908.0	1289.0
1615529400000	28353.0	2541.0
1615530000000	24971.0	2548.0
1615530600000	23493.0	2285.0
1615531200000	20565.0	2443.0
1615531800000	23607.0	786.0
1615532400000	20131.0	980.0
1615533000000	28583.0	2922.0
1615533600000	27815.0	2936.0
1615534200000	19485.0	2450.0
1615534800000	11481.0	1386.0
1615535400000	21442.0	1745.0
1615536000000	16977.0	1688.0
1615536600000	15466.0	1666.0
1615537200000	15041.0	1691.0
1615537800000	11716.0	1114.0
1615538400000	10675.0	577.0
1615539000000	10807.0	577.0
1615539600000	10612.0	637.0
1615540200000	22365.0	2177.0
1615540800000	24263.0	2720.0
1615541400000	21280.0	2485.0
1615542000000	16122.0	1982.0
1615542600000	13321.0	693.0
1615543200000	9925.0	504.0
1615543800000	13994.0	781.0
1615544400000	14741.0	541.0
1615545000000	14548.0	456.0
1615545600000	14570.0	380.0
1615546200000	17343.0	455.0
1615546800000	16465.0	497.0
1615547400000	16255.0	482.0
1615548000000	14425.0	495.0
1615548600000	16691.0	534.0
1615549200000	15012.0	555.0
1615549800000	21929.0	1370.0
1615550400000	27244.0	2650.0
1615551000000	27036.0	2643.0
1615551600000	22689.0	2065.0
1615552200000	16975.0	1244.0
1615552800000	16537.0	689.0
1615553400000	23248.0	587.0
1615554000000	18040.0	518.0
1615554600000	16374.0	673.0
1615555200000	16205.0	713.0
1615555800000	15850.0	511.0
1615556400000	15661.0	620.0
1615557000000	18943.0	467.0
1615557600000	15061.0	458.0
1615558200000	16192.0	519.0
1615558800000	15335.0	542.0
1615559400000	16222.0	634.0
1615560000000	15246.0	697.0
1615560600000	18213.0	849.0
1615561200000	27602.0	2686.0
1615561800000	27252.0	2656.0
1615562400000	24448.0	2231.0
1615563000000	18077.0	1453.0
1615563600000	15763.0	1145.0
1615564200000	15272.0	1124.0
1615564800000	15230.0	1152.0
1615565400000	15637.0	1128.0
1615566000000	14952.0	559.0
1615566600000	14448.0	636.0
1615567200000	14973.0	548.0
1615567800000	23911.0	1170.0
1615568400000	29759.0	1859.0
1615569000000	31842.0	2102.0
1615569600000	34798.0	2685.0
1615570200000	18777.0	1105.0
1615570800000	14813.0	560.0
1615571400000	16068.0	465.0
1615572000000	13861.0	599.0
1615572600000	13418.0	566.0
1615573200000	13590.0	639.0
1615573800000	14484.0	555.0
1615574400000	14736.0	577.0
1615575000000	22609.0	542.0
1615575600000	16683.0	534.0
1615576200000	13672.0	600.0
1615576800000	13950.0	563.0
1615577400000	14265.0	574.0
1615578000000	16062.0	460.0
1615578600000	16433.0	571.0
1615579200000	16507.0	519.0
1615579800000	13865.0	494.0
1615580400000	14901.0	512.0
1615581000000	15578.0	622.0
1615581600000	14673.0	510.0
1615582200000	13512.0	639.0
1615582800000	14324.0	660.0
1615583400000	14498.0	577.0
1615584000000	14810.0	733.0
1615584600000	14789.0	805.0
1615585200000	15031.0	980.0
1615585800000	15728.0	992.0
1615586400000	15263.0	960.0
1615587000000	22379.0	1556.0
1615587600000	30299.0	3677.0
1615588200000	27337.0	3160.0
1615588800000	21855.0	2041.0
1615589400000	18549.0	923.0
1615590000000	14493.0	979.0
1615590600000	14277.0	1363.0
1615591200000	13306.0	635.0
1615591800000	13017.0	479.0
1615592400000	13975.0	633.0
1615593000000	19099.0	2890.0
1615593600000	17908.0	2871.0
1615594200000	12814.0	451.0
1615594800000	13809.0	559.0
1615595400000	12822.0	436.0
1615596000000	12754.0	516.0
1615596600000	22348.0	617.0
1615597200000	18243.0	597.0
1615597800000	13908.0	476.0
1615598400000	16271.0	673.0
1615599000000	14970.0	629.0
1615599600000	14456.0	565.0
1615600200000	16785.0	616.0
1615600800000	26419.0	516.0
1615601400000	14562.0	546.0
1615602000000	14290.0	670.0
1615602600000	14186.0	619.0
1615603200000	13884.0	580.0
1615603800000	14312.0	688.0
1615604400000	17387.0	609.0
1615605000000	14905.0	462.0
1615605600000	14439.0	628.0
1615606200000	14450.0	398.0
1615606800000	13578.0	440.0
1615607400000	13784.0	584.0
1615608000000	14058.0	514.0
1615608600000	14159.0	516.0
1615609200000	14972.0	715.0
1615609800000	13723.0	766.0
1615610400000	15125.0	537.0
1615611000000	15281.0	581.0
1615611600000	15192.0	619.0
1615612200000	13737.0	595.0
1615612800000	12872.0	582.0
1615613400000	12912.0	620.0
1615614000000	18939.0	1438.0
1615614600000	34154.0	3854.0
1615615200000	35771.0	4233.0
1615615800000	35016.0	4244.0
1615616400000	34469.0	4518.0
1615617000000	39009.0	5036.0
1615617600000	33690.0	4203.0
1615618200000	32878.0	2646.0
1615618800000	21135.0	1527.0
1615619400000	13519.0	667.0
1615620000000	13244.0	632.0
1615620600000	14062.0	546.0
1615621200000	16931.0	3189.0
1615621800000	17136.0	1366.0
1615622400000	15253.0	1215.0
1615623000000	14845.0	1411.0
1615623600000	13845.0	1349.0
1615624200000	14400.0	1277.0
1615624800000	15098.0	1229.0
1615625400000	22365.0	2316.0
1615626000000	28469.0	3302.0
1615626600000	26005.0	2979.0
1615627200000	21692.0	2781.0
1615627800000	17844.0	2134.0
1615628400000	15265.0	1865.0
1615629000000	15242.0	1742.0
1615629600000	16289.0	1855.0
1615630200000	15587.0	1662.0
1615630800000	16043.0	1659.0
1615631400000	16563.0	1579.0
1615632000000	15277.0	533.0
1615632600000	15667.0	492.0
1615633200000	14564.0	592.0
1615633800000	14987.0	564.0
1615634400000	14430.0	508.0
1615635000000	14946.0	542.0
1615635600000	13716.0	503.0
1615636200000	15472.0	542.0
1615636800000	14848.0	552.0
1615637400000	16065.0	528.0
1615638000000	16819.0	633.0
1615638600000	14880.0	566.0
1615639200000	13653.0	606.0
1615639800000	22086.0	613.0
1615640400000	15992.0	588.0
1615641000000	14709.0	620.0
1615641600000	14997.0	633.0
1615642200000	14703.0	621.0
1615642800000	14252.0	605.0
1615643400000	16561.0	495.0
1615644000000	16526.0	575.0
1615644600000	14612.0	537.0
1615645200000	14517.0	539.0
1615645800000	15192.0	620.0
1615646400000	14725.0	670.0
1615647000000	13746.0	644.0
1615647600000	13761.0	647.0
1615648200000	14787.0	698.0
1615648800000	14815.0	542.0
1615649400000	12789.0	612.0
1615650000000	13765.0	557.0
1615650600000	13770.0	491.0
1615651200000	13711.0	520.0
1615651800000	14579.0	638.0
1615652400000	13881.0	468.0
1615653000000	14136.0	623.0
1615653600000	13183.0	616.0
1615654200000	15164.0	573.0
1615654800000	13737.0	443.0
1615655400000	13380.0	560.0
1615656000000	12623.0	392.0
1615656600000	18957.0	911.0
1615657200000	30990.0	2054.0
1615657800000	30569.0	1979.0
1615658400000	30988.0	2151.0
1615659000000	27748.0	1950.0
1615659600000	15457.0	657.0
1615660200000	13432.0	468.0
1615660800000	14825.0	511.0
1615661400000	22808.0	607.0
1615662000000	17099.0	589.0
1615662600000	15059.0	514.0
1615663200000	14715.0	692.0
1615663800000	14331.0	560.0
1615664400000	13825.0	566.0
1615665000000	16608.0	779.0
1615665600000	13843.0	564.0
1615666200000	13263.0	629.0
1615666800000	13050.0	572.0
1615667400000	13453.0	655.0
1615668000000	15137.0	618.0
1615668600000	13526.0	739.0
1615669200000	15886.0	645.0
1615669800000	13693.0	596.0
1615670400000	14253.0	589.0
1615671000000	15888.0	655.0
1615671600000	13408.0	530.0
1615672200000	14283.0	635.0
1615672800000	13318.0	676.0
1615673400000	13692.0	556.0
1615674000000	14503.0	666.0
1615674600000	14479.0	635.0
1615675200000	16396.0	722.0
1615675800000	15632.0	723.0
1615676400000	16745.0	758.0
1615677000000	14114.0	817.0
1615677600000	13559.0	759.0
1615678200000	14496.0	786.0
1615678800000	22380.0	1905.0
1615679400000	30178.0	3417.0
1615680000000	24821.0	2838.0
1615680600000	18508.0	2029.0
1615681200000	13974.0	906.0
1615681800000	15491.0	736.0
1615682400000	21066.0	1441.0
1615683000000	22639.0	662.0
1615683600000	15588.0	587.0
1615684200000	13071.0	492.0
1615684800000	16154.0	774.0
1615685400000	14789.0	496.0
1615686000000	14354.0	505.0
1615686600000	16656.0	674.0
1615687200000	13445.0	529.0
1615687800000	16383.0	566.0
1615688400000	13986.0	546.0
1615689000000	14661.0	509.0
1615689600000	13750.0	526.0
1615690200000	13734.0	531.0
1615690800000	16027.0	666.0
1615691400000	14086.0	629.0
1615692000000	21926.0	1480.0
1615692600000	27103.0	2424.0
1615693200000	27141.0	2526.0
1615693800000	37685.0	8889.0
1615694400000	23629.0	2776.0
1615695000000	14732.0	712.0
1615695600000	15569.0	699.0
1615696200000	20295.0	1640.0
1615696800000	14062.0	667.0
1615697400000	14409.0	632.0
1615698000000	13995.0	572.0
1615698600000	14517.0	697.0
1615699200000	14110.0	602.0
1615699800000	13680.0	623.0
1615700400000	14163.0	807.0
1615701000000	13718.0	582.0
1615701600000	14594.0	638.0
1615702200000	15018.0	622.0
1615702800000	15148.0	908.0
1615703400000	14236.0	642.0
1615704000000	16958.0	614.0
1615704600000	37526.0	2591.0
1615705200000	28882.0	2902.0
1615705800000	25522.0	2621.0
1615706400000	20386.0	2035.0
1615707000000	26254.0	2328.0
1615707600000	31956.0	3428.0
1615708200000	30114.0	2785.0
1615708800000	22438.0	1840.0
1615709400000	14835.0	728.0
1615710000000	14462.0	613.0
1615710600000	19226.0	1402.0
1615711200000	23894.0	2391.0
1615711800000	24235.0	2458.0
1615712400000	21205.0	2103.0
1615713000000	17103.0	1145.0
1615713600000	14698.0	628.0
1615714200000	15085.0	459.0
1615714800000	21039.0	1217.0
1615715400000	28578.0	2571.0
1615716000000	31747.0	2495.0
1615716600000	27580.0	2387.0
1615717200000	27108.0	1770.0
1615717800000	27714.0	2516.0
1615718400000	25217.0	2510.0
1615719000000	22488.0	1985.0
1615719600000	15295.0	885.0
1615720200000	13532.0	489.0
1615720800000	15921.0	485.0
1615721400000	14685.0	500.0
1615722000000	15671.0	1750.0
1615722600000	18586.0	2356.0
1615723200000	16103.0	2288.0
1615723800000	15120.0	1974.0
1615724400000	15557.0	1825.0
1615725000000	14978.0	1114.0
1615725600000	14971.0	819.0
1615726200000	21803.0	534.0
1615726800000	17659.0	482.0
1615727400000	14871.0	328.0
1615728000000	13109.0	353.0
1615728600000	15509.0	340.0
1615729200000	13811.0	254.0
1615729800000	14924.0	199.0
1615730400000	13448.0	372.0
1615731000000	14598.0	320.0
1615731600000	17759.0	921.0
1615732200000	13986.0	575.0
1615732800000	12350.0	174.0
1615733400000	13472.0	293.0
1615734000000	13005.0	181.0
1615734600000	13691.0	186.0
1615735200000	13386.0	273.0
1615735800000	14220.0	312.0
1615736400000	14011.0	412.0
1615737000000	13541.0	423.0
1615737600000	14082.0	358.0
1615738200000	13983.0	318.0
1615738800000	15213.0	662.0
1615739400000	16666.0	499.0
1615740000000	15836.0	687.0
1615740600000	18595.0	846.0
1615741200000	28132.0	2440.0
1615741800000	26531.0	2580.0
1615742400000	23780.0	2328.0
1615743000000	20896.0	1794.0
1615743600000	15120.0	602.0
1615744200000	15195.0	571.0
1615744800000	14851.0	529.0
1615745400000	16250.0	491.0
1615746000000	13755.0	525.0
1615746600000	15477.0	556.0
1615747200000	15827.0	509.0
1615747800000	21801.0	539.0
1615748400000	16193.0	620.0
1615749000000	13815.0	560.0
1615749600000	13818.0	584.0
1615750200000	13680.0	594.0
1615750800000	13191.0	591.0
1615751400000	19849.0	690.0
1615752000000	14548.0	690.0
1615752600000	15183.0	711.0
1615753200000	10468.0	654.0
1615753800000	11694.0	742.0
1615754400000	13401.0	641.0
1615755000000	16368.0	683.0
1615755600000	17538.0	702.0
1615756200000	14173.0	659.0
1615756800000	14116.0	804.0
1615757400000	14239.0	680.0
1615758000000	15153.0	732.0
1615758600000	14329.0	797.0
1615759200000	13928.0	729.0
1615759800000	14853.0	694.0
1615760400000	14269.0	826.0
1615761000000	14241.0	608.0
1615761600000	13794.0	614.0
1615762200000	30268.0	9963.0
1615762800000	20320.0	3624.0
1615763400000	14762.0	807.0
1615764000000	15260.0	935.0
1615764600000	14624.0	732.0
1615765200000	15111.0	863.0
1615765800000	16418.0	875.0
1615766400000	14558.0	880.0
1615767000000	14678.0	821.0
1615767600000	14162.0	829.0
1615768200000	19699.0	1483.0
1615768800000	24580.0	2400.0
1615769400000	32040.0	2499.0
1615770000000	26362.0	2365.0
1615770600000	22746.0	2037.0
1615771200000	15817.0	993.0
1615771800000	16013.0	896.0
1615772400000	15753.0	662.0
1615773000000	16169.0	747.0
1615773600000	14406.0	683.0
1615774200000	14444.0	546.0
1615774800000	14865.0	702.0
1615775400000	14059.0	661.0
1615776000000	14814.0	673.0
1615776600000	16899.0	646.0
1615777200000	15151.0	776.0
1615777800000	16283.0	781.0
1615778400000	14614.0	841.0
1615779000000	14803.0	776.0
1615779600000	14729.0	662.0
1615780200000	14254.0	768.0
1615780800000	17599.0	732.0
1615781400000	16085.0	765.0
1615782000000	17591.0	782.0
1615782600000	16271.0	764.0
1615783200000	16235.0	647.0
1615783800000	22550.0	1506.0
1615784400000	25631.0	2002.0
1615785000000	25517.0	2036.0
1615785600000	27701.0	2492.0
1615786200000	32166.0	3506.0
1615786800000	28573.0	3278.0
1615787400000	26648.0	2709.0
1615788000000	19375.0	1770.0
1615788600000	13999.0	637.0
1615789200000	14893.0	695.0
1615789800000	18533.0	1276.0
1615790400000	27152.0	2992.0
1615791000000	31786.0	2918.0
1615791600000	27631.0	2445.0
1615792200000	17727.0	1189.0
1615792800000	14751.0	709.0
1615793400000	14922.0	679.0
1615794000000	15145.0	550.0
1615794600000	16582.0	728.0
1615795200000	15809.0	571.0
1615795800000	16665.0	575.0
1615796400000	16545.0	576.0
1615797000000	16456.0	640.0
1615797600000	17117.0	546.0
1615798200000	16489.0	683.0
1615798800000	16944.0	663.0
1615799400000	29691.0	2389.0
1615800000000	40363.0	4514.0
1615800600000	39136.0	4533.0
1615801200000	34190.0	3875.0
1615801800000	27489.0	3842.0
1615802400000	24000.0	3124.0
1615803000000	27977.0	2888.0
1615803600000	32475.0	2796.0
1615804200000	32111.0	2858.0
1615804800000	29160.0	2643.0
1615805400000	31942.0	2551.0
1615806000000	31968.0	2425.0
1615806600000	27793.0	2492.0
1615807200000	26406.0	2361.0
1615807800000	20433.0	1504.0
1615808400000	16061.0	741.0
1615809000000	18709.0	657.0
1615809600000	17725.0	615.0
1615810200000	16839.0	641.0
1615810800000	17301.0	682.0
1615811400000	16746.0	549.0
1615812000000	15653.0	682.0
1615812600000	32176.0	644.0
1615813200000	21877.0	621.0
1615813800000	17646.0	1545.0
1615814400000	18395.0	2701.0
1615815000000	18695.0	2226.0
1615815600000	17120.0	539.0
1615816200000	24205.0	633.0
1615816800000	16657.0	455.0
1615817400000	16324.0	565.0
1615818000000	16369.0	592.0
1615818600000	17659.0	567.0
1615819200000	17099.0	585.0
1615819800000	15265.0	652.0
1615820400000	15450.0	535.0
1615821000000	15343.0	544.0
1615821600000	14470.0	617.0
1615822200000	15120.0	583.0
1615822800000	19859.0	1126.0
1615823400000	28358.0	2728.0
1615824000000	28815.0	2821.0
1615824600000	28756.0	2420.0
1615825200000	20015.0	1596.0
1615825800000	15112.0	679.0
1615826400000	14080.0	700.0
1615827000000	16995.0	662.0
1615827600000	28732.0	2149.0
1615828200000	23479.0	1840.0
1615828800000	16680.0	689.0
1615829400000	15833.0	860.0
1615830000000	28750.0	9103.0
1615830600000	19862.0	1552.0
1615831200000	20131.0	1457.0
1615831800000	23821.0	2341.0
1615832400000	14172.0	712.0
1615833000000	21757.0	1749.0
1615833600000	15987.0	1003.0
1615834200000	37519.0	2665.0
1615834800000	30117.0	2092.0
1615835400000	20032.0	1055.0
1615836000000	24654.0	2275.0
1615836600000	22660.0	2282.0
1615837200000	30777.0	3241.0
1615837800000	36110.0	4098.0
1615838400000	33604.0	4373.0
1615839000000	23138.0	2712.0
1615839600000	16467.0	1257.0
1615840200000	15904.0	998.0
1615840800000	21075.0	1295.0
1615841400000	27326.0	2714.0
1615842000000	28895.0	2930.0
1615842600000	23568.0	2509.0
1615843200000	17493.0	1644.0
1615843800000	15445.0	976.0
1615844400000	15177.0	682.0
1615845000000	15999.0	647.0
1615845600000	14556.0	707.0
1615846200000	15553.0	652.0
1615846800000	15347.0	716.0
1615847400000	18173.0	1427.0
1615848000000	17492.0	1366.0
1615848600000	19948.0	1323.0
1615849200000	17610.0	1370.0
1615849800000	14710.0	852.0
1615850400000	14193.0	760.0
1615851000000	14719.0	828.0
1615851600000	15023.0	785.0
1615852200000	16559.0	705.0
1615852800000	16642.0	756.0
1615853400000	18750.0	689.0
1615854000000	15733.0	634.0
1615854600000	15022.0	793.0
1615855200000	14852.0	570.0
1615855800000	24345.0	632.0
1615856400000	17961.0	767.0
1615857000000	17481.0	576.0
1615857600000	14995.0	750.0
1615858200000	14886.0	893.0
1615858800000	14131.0	809.0
1615859400000	16821.0	762.0
1615860000000	15269.0	782.0
1615860600000	15339.0	650.0
1615861200000	13790.0	685.0
1615861800000	14908.0	717.0
1615862400000	14550.0	628.0
1615863000000	15431.0	633.0
1615863600000	15916.0	822.0
1615864200000	17232.0	783.0
1615864800000	33622.0	3563.0
1615865400000	33026.0	4039.0
1615866000000	36161.0	3768.0
1615866600000	29147.0	3489.0
1615867200000	18169.0	1485.0
1615867800000	15191.0	675.0
1615868400000	15278.0	631.0
1615869000000	15412.0	742.0
1615869600000	19912.0	1361.0
1615870200000	31064.0	3218.0
1615870800000	28762.0	2837.0
1615871400000	23333.0	2094.0
1615872000000	18795.0	983.0
1615872600000	15131.0	645.0
1615873200000	15082.0	575.0
1615873800000	16131.0	604.0
1615874400000	17719.0	831.0
1615875000000	24934.0	2127.0
1615875600000	30924.0	3109.0
1615876200000	33051.0	3734.0
1615876800000	27324.0	2493.0
1615877400000	32369.0	2611.0
1615878000000	21052.0	1414.0
1615878600000	16912.0	782.0
1615879200000	15546.0	723.0
1615879800000	14801.0	676.0
1615880400000	14643.0	708.0
1615881000000	26511.0	2323.0
1615881600000	26821.0	2629.0
1615882200000	28626.0	2582.0
1615882800000	23055.0	2117.0
1615883400000	18073.0	956.0
1615884000000	16122.0	615.0
1615884600000	16257.0	667.0
1615885200000	16744.0	686.0
1615885800000	18915.0	1237.0
1615886400000	20731.0	1263.0
1615887000000	18893.0	1276.0
1615887600000	19453.0	1192.0
1615888200000	18715.0	1142.0
1615888800000	16753.0	923.0
1615889400000	17221.0	686.0
1615890000000	18591.0	2442.0
1615890600000	17378.0	622.0
1615891200000	17772.0	503.0
1615891800000	19197.0	644.0
1615892400000	17032.0	679.0
1615893000000	21140.0	1167.0
1615893600000	32424.0	3981.0
1615894200000	32403.0	4995.0
1615894800000	30990.0	4694.0
1615895400000	29881.0	3930.0
1615896000000	22062.0	1868.0
1615896600000	20290.0	1400.0
1615897200000	27488.0	5677.0
1615897800000	34335.0	10034.0
1615898400000	22098.0	1750.0
1615899000000	37065.0	1712.0
1615899600000	23465.0	1166.0
1615900200000	17342.0	1074.0
1615900800000	18236.0	1174.0
1615901400000	16804.0	1068.0
1615902000000	17088.0	694.0
1615902600000	26595.0	1698.0
1615903200000	28944.0	2485.0
1615903800000	24763.0	2260.0
1615904400000	26010.0	2393.0
1615905000000	20754.0	1796.0
1615905600000	18023.0	802.0
1615906200000	16813.0	752.0
1615906800000	17241.0	651.0
1615907400000	16163.0	649.0
1615908000000	18855.0	905.0
1615908600000	17012.0	804.0
1615909200000	18362.0	1069.0
1615909800000	17563.0	1192.0
1615910400000	20395.0	1166.0
1615911000000	20111.0	1594.0
1615911600000	20455.0	1539.0
1615912200000	20257.0	1697.0
1615912800000	19798.0	1417.0
1615913400000	18901.0	1321.0
1615914000000	16191.0	801.0
1615914600000	23271.0	1503.0
1615915200000	18337.0	1036.0
1615915800000	15254.0	646.0
1615916400000	15623.0	575.0
1615917000000	17005.0	715.0
1615917600000	18716.0	639.0
1615918200000	17000.0	654.0
1615918800000	14630.0	620.0
1615919400000	15359.0	729.0
1615920000000	15820.0	677.0
1615920600000	24092.0	571.0
1615921200000	17907.0	723.0
1615921800000	15372.0	592.0
1615922400000	15413.0	504.0
1615923000000	14771.0	467.0
1615923600000	15485.0	583.0
1615924200000	17347.0	475.0
1615924800000	14754.0	539.0
1615925400000	15495.0	508.0
1615926000000	14691.0	486.0
1615926600000	14657.0	561.0
1615927200000	16769.0	656.0
1615927800000	16473.0	638.0
1615928400000	15835.0	713.0
1615929000000	14903.0	815.0
1615929600000	14462.0	651.0
1615930200000	21779.0	1594.0
1615930800000	24818.0	2473.0
1615931400000	25402.0	2416.0
1615932000000	14613.0	828.0
1615932600000	13964.0	674.0
1615933200000	14064.0	674.0
1615933800000	14421.0	658.0
1615934400000	14196.0	645.0
1615935000000	16346.0	604.0
1615935600000	15253.0	724.0
1615936200000	15285.0	937.0
1615936800000	14891.0	971.0
1615937400000	14298.0	969.0
1615938000000	14527.0	917.0
1615938600000	16697.0	907.0
1615939200000	16449.0	942.0
1615939800000	15085.0	872.0
1615940400000	13860.0	929.0
1615941000000	14313.0	705.0
1615941600000	14012.0	586.0
1615942200000	22049.0	728.0
1615942800000	16864.0	583.0
1615943400000	14315.0	676.0
1615944000000	16326.0	1294.0
1615944600000	17215.0	2504.0
1615945200000	16074.0	2421.0
1615945800000	18042.0	2388.0
1615946400000	16341.0	1656.0
1615947000000	16880.0	791.0
1615947600000	17487.0	901.0
1615948200000	28102.0	2547.0
1615948800000	39724.0	4573.0
1615949400000	38674.0	4827.0
1615950000000	32749.0	3764.0
1615950600000	28035.0	3342.0
1615951200000	27505.0	2893.0
1615951800000	28353.0	2778.0
